period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
2/1/2018,2/28/2018,"Blount County, TN",Tennessee,TN,Single Family Residential," $191,500.00 "," $189,900.00 ", 148.00 , 83.00 , 138.00 , 591.00 , 4.00 , 107.00 ,97.71%,12.84%
2/1/2018,2/28/2018,"Jefferson County, MO",Missouri,MO,Single Family Residential," $162,000.00 "," $172,900.00 ", 210.00 ,, 307.00 , 834.00 , 4.00 , 60.00 ,97.71%,21.90%
2/1/2018,2/28/2018,"Searcy County, AR",Arkansas,AR,Single Family Residential," $65,000.00 "," $92,450.00 ", 4.00 , 1.00 , 4.00 , 34.00 , 8.50 , 374.00 ,84.73%,0.00%
2/1/2018,2/28/2018,"Ferry County, WA",Washington,WA,Single Family Residential," $123,450.00 "," $171,000.00 ", 4.00 ,, 3.00 , 37.00 , 9.30 , 153.00 ,88.98%,0.00%
2/1/2018,2/28/2018,"Clermont County, OH",Ohio,OH,Single Family Residential," $182,000.00 "," $191,500.00 ", 135.00 , 85.00 , 233.00 , 631.00 , 4.70 , 80.00 ,97.14%,12.59%
2/1/2018,2/28/2018,"Wayne County, IN",Indiana,IN,Single Family Residential," $78,500.00 "," $77,900.00 ", 2.00 , 3.00 , 2.00 , 12.00 , 6.00 , 60.00 ,85.52%,0.00%
2/1/2018,2/28/2018,"Sullivan County, NH",New Hampshire,NH,Single Family Residential," $147,050.00 "," $170,000.00 ", 28.00 , 14.00 , 45.00 , 248.00 , 8.90 , 126.00 ,94.28%,3.57%
2/1/2018,2/28/2018,"Mille Lacs County, MN",Minnesota,MN,Single Family Residential," $170,000.00 "," $192,250.00 ", 15.00 , 11.00 , 30.00 , 86.00 , 5.70 , 105.00 ,94.08%,13.33%
2/1/2018,2/28/2018,"Livingston County, IL",Illinois,IL,Single Family Residential," $103,500.00 "," $99,750.00 ", 18.00 , 6.00 , 18.00 , 166.00 , 9.20 , 126.00 ,93.45%,5.56%
2/1/2018,2/28/2018,"Orange County, IN",Indiana,IN,Single Family Residential," $187,900.00 "," $104,900.00 ", 1.00 , 1.00 , 6.00 , 12.00 , 12.00 , 37.00 ,94.00%,0.00%
2/1/2018,2/28/2018,"Waseca County, MN",Minnesota,MN,Single Family Residential," $128,000.00 "," $99,900.00 ", 13.00 , 5.00 , 15.00 , 37.00 , 2.80 , 93.00 ,94.56%,7.69%
2/1/2018,2/28/2018,"Hernando County, FL",Florida,FL,Single Family Residential," $162,000.00 "," $171,250.00 ", 210.00 , 146.00 , 304.00 ," 1,017.00 ", 4.80 , 76.00 ,96.87%,15.71%
2/1/2018,2/28/2018,"Indiana County, PA",Pennsylvania,PA,Single Family Residential," $121,000.00 "," $118,700.00 ", 21.00 , 12.00 , 28.00 , 248.00 , 11.80 , 102.00 ,91.83%,14.29%
2/1/2018,2/28/2018,"Livingston County, NY",New York,NY,Single Family Residential," $107,400.00 "," $109,900.00 ", 32.00 , 21.00 , 44.00 , 127.00 , 4.00 , 58.00 ,93.09%,18.75%
2/1/2018,2/28/2018,"Columbia County, OR",Oregon,OR,Single Family Residential," $303,500.00 "," $300,000.00 ", 47.00 , 57.00 , 63.00 , 109.00 , 2.30 , 21.00 ,99.05%,25.53%
2/1/2018,2/28/2018,"Dorchester County, MD",Maryland,MD,Single Family Residential," $176,000.00 "," $211,000.00 ", 31.00 , 21.00 , 49.00 , 200.00 , 6.50 , 97.00 ,93.04%,16.13%
2/1/2018,2/28/2018,"Skamania County, WA",Washington,WA,Single Family Residential," $268,000.00 "," $420,000.00 ", 5.00 , 6.00 , 5.00 , 28.00 , 5.60 , 181.00 ,98.71%,20.00%
2/1/2018,2/28/2018,"Lafayette County, MO",Missouri,MO,Single Family Residential," $89,900.00 "," $159,000.00 ", 23.00 ,, 22.00 ,, 3.40 , 91.00 ,,
2/1/2018,2/28/2018,"Harlan County, KY",Kentucky,KY,Single Family Residential," $71,500.00 "," $79,900.00 ", 1.00 , 2.00 , 13.00 , 57.00 , 57.00 , 57.00 ,95.33%,0.00%
2/1/2018,2/28/2018,"Berks County, PA",Pennsylvania,PA,Single Family Residential," $172,250.00 "," $173,250.50 ", 202.00 , 180.00 , 261.00 , 716.00 , 3.50 , 59.00 ,97.30%,13.37%
2/1/2018,2/28/2018,"Dane County, WI",Wisconsin,WI,Single Family Residential," $287,500.00 "," $300,931.00 ", 294.00 , 279.00 , 540.00 ," 1,104.00 ", 3.80 , 77.00 ,98.89%,23.81%
2/1/2018,2/28/2018,"Houston County, TN",Tennessee,TN,Single Family Residential," $100,000.00 "," $148,000.00 ", 3.00 , 1.00 , 1.00 , 13.00 , 4.30 , 217.00 ,91.75%,33.33%
2/1/2018,2/28/2018,"Madison County, IA",Iowa,IA,Single Family Residential," $202,500.00 "," $134,950.00 ", 10.00 ,, 10.00 , 46.00 , 4.60 , 186.00 ,99.01%,20.00%
2/1/2018,2/28/2018,"Cherokee County, SC",South Carolina,SC,Single Family Residential," $265,000.00 "," $163,900.00 ", 10.00 , 2.00 , 9.00 , 36.00 , 3.60 , 202.00 ,97.14%,0.00%
2/1/2018,2/28/2018,"Spotsylvania County, VA",Virginia,VA,Single Family Residential," $266,500.00 "," $300,000.00 ", 134.00 , 129.00 , 191.00 , 432.00 , 3.20 , 72.00 ,98.46%,14.93%
2/1/2018,2/28/2018,"Bledsoe County, TN",Tennessee,TN,Single Family Residential," $169,450.00 "," $240,000.00 ", 3.00 ,, 1.00 , 11.00 , 3.70 , 163.00 ,98.29%,0.00%
2/1/2018,2/28/2018,"Warren County, GA",Georgia,GA,Single Family Residential," $67,250.00 "," $75,900.00 ", 2.00 , 1.00 , 1.00 , 5.00 , 2.50 , 92.00 ,100.00%,0.00%
2/1/2018,2/28/2018,"Chester County, PA",Pennsylvania,PA,Single Family Residential," $361,500.00 "," $375,000.00 ", 234.00 , 229.00 , 502.00 ," 1,485.00 ", 6.30 , 86.00 ,98.09%,24.36%
2/1/2018,2/28/2018,"Wyoming County, NY",New York,NY,Single Family Residential," $65,000.00 "," $79,900.00 ", 19.00 , 10.00 , 27.00 , 76.00 , 4.00 , 79.00 ,88.14%,10.53%
2/1/2018,2/28/2018,"Litchfield County, CT",Connecticut,CT,Single Family Residential," $185,000.00 "," $233,450.00 ", 144.00 , 43.00 , 232.00 ," 1,161.00 ", 8.10 , 143.00 ,93.49%,17.36%
2/1/2018,2/28/2018,"Cumberland County, TN",Tennessee,TN,Single Family Residential," $158,500.00 "," $166,200.00 ", 48.00 , 17.00 , 68.00 , 355.00 , 7.40 , 221.00 ,95.37%,10.42%
2/1/2018,2/28/2018,"Fannin County, TX",Texas,TX,Single Family Residential," $181,250.00 "," $150,000.00 ", 24.00 , 27.00 , 31.00 , 92.00 , 3.80 , 104.00 ,95.54%,20.83%
2/1/2018,2/28/2018,"Wayne County, NY",New York,NY,Single Family Residential," $117,000.00 "," $152,400.00 ", 60.00 , 39.00 , 57.00 , 179.00 , 3.00 , 57.00 ,96.29%,21.67%
2/1/2018,2/28/2018,"Lee County, TX",Texas,TX,Single Family Residential," $140,000.00 "," $222,000.00 ", 7.00 , 1.00 , 10.00 , 33.00 , 4.70 , 66.00 ,93.58%,14.29%
2/1/2018,2/28/2018,"Lawrence County, AR",Arkansas,AR,Single Family Residential," $45,000.00 "," $69,500.00 ", 3.00 , 2.00 , 8.00 , 17.00 , 5.70 , 65.00 ,86.82%,0.00%
2/1/2018,2/28/2018,"Ashtabula County, OH",Ohio,OH,Single Family Residential," $86,250.00 "," $110,450.00 ", 50.00 , 36.00 , 66.00 , 344.00 , 6.90 , 88.00 ,94.67%,16.00%
2/1/2018,2/28/2018,"Greenville County, SC",South Carolina,SC,Single Family Residential," $214,000.00 "," $229,500.00 ", 414.00 , 294.00 , 625.00 ," 1,992.00 ", 4.80 , 69.00 ,98.41%,24.15%
2/1/2018,2/28/2018,"Ford County, IL",Illinois,IL,Single Family Residential," $97,500.00 "," $84,500.00 ", 6.00 , 5.00 , 21.00 , 83.00 , 13.80 , 220.00 ,87.90%,0.00%
2/1/2018,2/28/2018,"Heard County, GA",Georgia,GA,Single Family Residential," $151,000.00 "," $81,950.00 ", 1.00 , 5.00 , 6.00 , 15.00 , 15.00 , 12.00 ,100.67%,100.00%
2/1/2018,2/28/2018,"Lancaster County, SC",South Carolina,SC,Single Family Residential," $278,000.00 "," $289,900.00 ", 117.00 ,, 197.00 , 619.00 , 5.30 , 114.00 ,97.56%,9.40%
2/1/2018,2/28/2018,"Medina County, TX",Texas,TX,Single Family Residential," $257,500.00 "," $298,650.00 ", 20.00 , 12.00 , 32.00 , 114.00 , 5.70 , 72.00 ,94.54%,15.00%
2/1/2018,2/28/2018,"Brooks County, GA",Georgia,GA,Single Family Residential," $85,600.00 ",, 1.00 ,,, 1.00 , 1.00 , 230.00 ,98.39%,0.00%
2/1/2018,2/28/2018,"San Diego County, CA",California,CA,Single Family Residential," $610,000.00 "," $589,900.00 "," 1,469.00 "," 1,501.00 "," 2,169.00 "," 3,736.00 ", 2.50 , 25.00 ,98.78%,30.97%
2/1/2018,2/28/2018,"Lincoln County, MN",Minnesota,MN,Single Family Residential," $67,000.00 "," $35,000.00 ", 3.00 ,, 3.00 , 27.00 , 9.00 , 205.00 ,94.67%,0.00%
2/1/2018,2/28/2018,"Butler County, PA",Pennsylvania,PA,Single Family Residential," $243,000.00 "," $249,900.00 ", 83.00 , 43.00 , 155.00 , 643.00 , 7.70 , 130.00 ,98.53%,21.69%
2/1/2018,2/28/2018,"Richland County, WI",Wisconsin,WI,Single Family Residential," $116,000.00 "," $177,000.00 ", 4.00 , 5.00 , 14.00 , 58.00 , 14.50 , 219.00 ,93.84%,50.00%
2/1/2018,2/28/2018,"Johnston County, NC",North Carolina,NC,Single Family Residential," $242,445.00 "," $220,990.00 ", 228.00 , 167.00 , 378.00 ," 1,110.00 ", 4.90 , 73.00 ,99.22%,28.07%
2/1/2018,2/28/2018,"Eaton County, MI",Michigan,MI,Single Family Residential," $125,000.00 "," $169,999.00 ", 77.00 , 47.00 , 80.00 , 351.00 , 4.60 , 98.00 ,99.41%,32.47%
2/1/2018,2/28/2018,"St. Charles County, MO",Missouri,MO,Single Family Residential," $199,900.00 "," $229,900.00 ", 383.00 ,, 530.00 ," 1,134.00 ", 3.00 , 53.00 ,98.59%,18.80%
2/1/2018,2/28/2018,"Seneca County, NY",New York,NY,Single Family Residential," $146,250.00 "," $117,400.00 ", 15.00 , 5.00 , 21.00 , 110.00 , 7.30 , 167.00 ,93.26%,6.67%
2/1/2018,2/28/2018,"Lewis County, TN",Tennessee,TN,Single Family Residential," $122,500.00 "," $144,900.00 ", 4.00 , 3.00 , 5.00 , 49.00 , 12.30 , 63.00 ,95.58%,0.00%
2/1/2018,2/28/2018,"Chesterfield County, VA",Virginia,VA,Single Family Residential," $250,000.00 "," $277,500.00 ", 323.00 , 360.00 , 516.00 , 988.00 , 3.10 , 49.00 ,99.93%,29.10%
2/1/2018,2/28/2018,"Essex County, MA",Massachusetts,MA,Single Family Residential," $400,000.00 "," $399,900.00 ", 276.00 , 295.00 , 449.00 , 666.00 , 2.40 , 33.00 ,98.58%,27.90%
2/1/2018,2/28/2018,"Crawford County, IN",Indiana,IN,Single Family Residential," $21,500.00 "," $119,900.00 ", 2.00 , 1.00 , 5.00 , 17.00 , 8.50 , 61.00 ,87.21%,0.00%
2/1/2018,2/28/2018,"Minidoka County, ID",Idaho,ID,Single Family Residential," $81,500.00 "," $133,900.00 ", 3.00 ,, 9.00 , 31.00 , 10.30 , 668.00 ,110.84%,66.67%
2/1/2018,2/28/2018,"Daggett County, UT",Utah,UT,Single Family Residential," $60,000.00 "," $99,999.00 ", 2.00 , 2.00 , 3.00 , 6.00 , 3.00 , 101.00 ,85.34%,0.00%
2/1/2018,2/28/2018,"Orange County, VA",Virginia,VA,Single Family Residential," $200,000.00 "," $256,400.00 ", 37.00 , 44.00 , 74.00 , 216.00 , 5.80 , 81.00 ,96.42%,10.81%
2/1/2018,2/28/2018,"Kewaunee County, WI",Wisconsin,WI,Single Family Residential," $189,500.00 "," $144,250.00 ", 4.00 ,, 11.00 , 49.00 , 12.30 , 186.00 ,97.19%,25.00%
2/1/2018,2/28/2018,"Franklin County, KY",Kentucky,KY,Single Family Residential," $125,000.00 "," $121,200.00 ", 27.00 , 32.00 , 53.00 , 134.00 , 5.00 , 44.00 ,95.23%,14.81%
2/1/2018,2/28/2018,"Paulding County, GA",Georgia,GA,Single Family Residential," $198,440.00 "," $213,250.00 ", 280.00 , 238.00 , 372.00 , 797.00 , 2.80 , 62.00 ,98.45%,22.50%
2/1/2018,2/28/2018,"DeKalb County, TN",Tennessee,TN,Single Family Residential," $219,200.00 "," $132,900.00 ", 11.00 , 3.00 , 5.00 , 27.00 , 2.50 , 116.00 ,94.35%,9.09%
2/1/2018,2/28/2018,"DeSoto County, FL",Florida,FL,Single Family Residential," $149,100.00 "," $182,400.00 ", 11.00 , 9.00 , 32.00 , 94.00 , 8.50 , 48.00 ,93.96%,9.09%
2/1/2018,2/28/2018,"Bristol County, MA",Massachusetts,MA,Single Family Residential," $289,500.00 "," $289,900.00 ", 216.00 , 248.00 , 378.00 , 830.00 , 3.80 , 53.00 ,97.39%,22.69%
2/1/2018,2/28/2018,"Alexandria, VA",Virginia,VA,Single Family Residential," $774,000.00 "," $522,500.00 ", 33.00 , 35.00 , 48.00 , 59.00 , 1.80 , 47.00 ,100.50%,39.39%
2/1/2018,2/28/2018,"Okmulgee County, OK",Oklahoma,OK,Single Family Residential," $90,000.00 "," $117,000.00 ", 17.00 , 12.00 , 28.00 , 122.00 , 7.20 , 120.00 ,96.55%,11.76%
2/1/2018,2/28/2018,"Jackson County, TX",Texas,TX,Single Family Residential," $95,000.00 "," $188,500.00 ", 1.00 , 1.00 , 2.00 , 17.00 , 17.00 , 33.00 ,100.00%,0.00%
2/1/2018,2/28/2018,"Independence County, AR",Arkansas,AR,Single Family Residential," $169,500.00 "," $209,000.00 ", 1.00 , 1.00 , 1.00 , 11.00 , 11.00 , 90.00 ,100.30%,100.00%
2/1/2018,2/28/2018,"Middlesex County, NJ",New Jersey,NJ,Single Family Residential," $307,500.00 "," $320,000.00 ", 356.00 , 310.00 , 634.00 ," 1,654.00 ", 4.60 , 71.00 ,97.48%,21.35%
2/1/2018,2/28/2018,"Carbon County, UT",Utah,UT,Single Family Residential," $71,000.00 "," $119,500.00 ", 19.00 , 6.00 , 27.00 , 121.00 , 6.40 , 92.00 ,97.43%,36.84%
2/1/2018,2/28/2018,"Morrow County, OR",Oregon,OR,Single Family Residential," $223,200.00 "," $188,900.00 ", 6.00 , 3.00 , 6.00 , 17.00 , 2.80 , 193.00 ,98.44%,33.33%
2/1/2018,2/28/2018,"Madison County, MO",Missouri,MO,Single Family Residential," $63,500.00 "," $44,000.00 ", 15.00 , 11.00 , 9.00 , 30.00 , 2.00 , 37.00 ,94.95%,13.33%
2/1/2018,2/28/2018,"Pittsburg County, OK",Oklahoma,OK,Single Family Residential," $75,000.00 "," $129,450.00 ", 27.00 , 15.00 , 40.00 , 245.00 , 9.10 , 97.00 ,94.01%,18.52%
2/1/2018,2/28/2018,"Panola County, MS",Mississippi,MS,Single Family Residential," $105,500.00 "," $79,450.00 ", 6.00 , 2.00 , 6.00 , 34.00 , 5.70 , 144.00 ,101.59%,16.67%
2/1/2018,2/28/2018,"Clarke County, VA",Virginia,VA,Single Family Residential," $510,000.00 "," $379,900.00 ", 17.00 , 16.00 , 26.00 , 71.00 , 4.20 , 99.00 ,97.51%,5.88%
2/1/2018,2/28/2018,"Wyandot County, OH",Ohio,OH,Single Family Residential," $99,500.00 "," $163,000.00 ", 6.00 , 2.00 , 7.00 , 33.00 , 5.50 , 115.00 ,91.60%,16.67%
2/1/2018,2/28/2018,"Lee County, NC",North Carolina,NC,Single Family Residential," $186,000.00 "," $189,700.00 ", 29.00 , 12.00 , 24.00 , 122.00 , 4.20 , 112.00 ,97.61%,13.79%
2/1/2018,2/28/2018,"Clarke County, IA",Iowa,IA,Single Family Residential," $54,500.00 "," $130,000.00 ", 4.00 , 1.00 , 7.00 , 34.00 , 8.50 , 126.00 ,87.82%,0.00%
2/1/2018,2/28/2018,"Dunn County, WI",Wisconsin,WI,Single Family Residential," $265,000.00 "," $167,400.00 ", 12.00 , 6.00 , 27.00 , 95.00 , 7.90 , 107.00 ,95.78%,16.67%
2/1/2018,2/28/2018,"Placer County, CA",California,CA,Single Family Residential," $480,000.00 "," $489,900.00 ", 373.00 , 402.00 , 602.00 , 900.00 , 2.40 , 32.00 ,99.06%,29.76%
2/1/2018,2/28/2018,"Brown County, OH",Ohio,OH,Single Family Residential," $120,000.00 "," $146,400.00 ", 19.00 , 10.00 , 34.00 , 141.00 , 7.40 , 88.00 ,92.21%,21.05%
2/1/2018,2/28/2018,"Westmoreland County, VA",Virginia,VA,Single Family Residential," $199,900.00 "," $191,500.00 ", 19.00 , 16.00 , 37.00 , 127.00 , 6.70 , 107.00 ,91.72%,10.53%
2/1/2018,2/28/2018,"Citrus County, FL",Florida,FL,Single Family Residential," $169,900.00 "," $167,000.00 ", 13.00 , 7.00 , 14.00 , 89.00 , 6.80 , 58.00 ,93.97%,7.69%
2/1/2018,2/28/2018,"Waldo County, ME",Maine,ME,Single Family Residential," $136,400.00 "," $185,000.00 ", 22.00 , 7.00 , 25.00 , 147.00 , 6.70 , 160.00 ,94.90%,9.09%
2/1/2018,2/28/2018,"Pierce County, WI",Wisconsin,WI,Single Family Residential," $192,500.00 "," $241,200.00 ", 29.00 , 11.00 , 30.00 , 116.00 , 4.00 , 101.00 ,96.16%,17.24%
2/1/2018,2/28/2018,"Rappahannock County, VA",Virginia,VA,Single Family Residential," $464,000.00 "," $624,450.00 ", 6.00 , 3.00 , 8.00 , 54.00 , 9.00 , 100.00 ,97.00%,16.67%
2/1/2018,2/28/2018,"Gwinnett County, GA",Georgia,GA,Single Family Residential," $239,675.00 "," $263,999.50 ", 822.00 , 771.00 ," 1,159.00 "," 2,392.00 ", 2.90 , 43.00 ,97.98%,18.98%
2/1/2018,2/28/2018,"Prince George's County, MD",Maryland,MD,Single Family Residential," $305,000.00 "," $289,000.00 ", 496.00 , 452.00 , 645.00 ," 1,322.00 ", 2.70 , 47.00 ,99.22%,31.45%
2/1/2018,2/28/2018,"Montgomery County, NC",North Carolina,NC,Single Family Residential," $113,750.00 "," $199,000.00 ", 14.00 , 2.00 , 26.00 , 129.00 , 9.20 , 141.00 ,93.26%,0.00%
2/1/2018,2/28/2018,"Teller County, CO",Colorado,CO,Single Family Residential,," $325,000.00 ",, 39.00 , 52.00 , 127.00 ,,,,10.81%
2/1/2018,2/28/2018,"Lawrence County, PA",Pennsylvania,PA,Single Family Residential," $84,900.00 "," $83,400.00 ", 57.00 , 23.00 , 55.00 , 418.00 , 7.30 , 113.00 ,92.94%,12.28%
2/1/2018,2/28/2018,"Parker County, TX",Texas,TX,Single Family Residential," $265,000.00 "," $306,000.00 ", 161.00 , 130.00 , 254.00 , 745.00 , 4.60 , 68.00 ,97.61%,18.01%
2/1/2018,2/28/2018,"Clearwater County, ID",Idaho,ID,Single Family Residential," $114,900.00 "," $219,000.00 ", 3.00 , 1.00 , 3.00 , 36.00 , 12.00 , 186.00 ,99.26%,33.33%
2/1/2018,2/28/2018,"Jefferson County, IN",Indiana,IN,Single Family Residential," $68,200.00 "," $90,000.00 ", 4.00 , 1.00 , 7.00 , 17.00 , 4.30 , 105.00 ,96.34%,0.00%
2/1/2018,2/28/2018,"Canyon County, ID",Idaho,ID,Single Family Residential," $193,990.00 "," $199,900.00 ", 273.00 , 192.00 , 256.00 , 962.00 , 3.50 , 51.00 ,99.50%,26.74%
2/1/2018,2/28/2018,"Crisp County, GA",Georgia,GA,Single Family Residential," $94,925.00 ",, 2.00 , 1.00 ,, 1.00 , 0.50 , 126.00 ,95.47%,0.00%
2/1/2018,2/28/2018,"Anchorage Borough, AK",Alaska,AK,Single Family Residential," $324,000.00 "," $317,000.00 ", 133.00 , 62.00 , 261.00 , 918.00 , 6.90 , 125.00 ,98.49%,20.30%
2/1/2018,2/28/2018,"Randolph County, NC",North Carolina,NC,Single Family Residential," $108,150.00 "," $139,900.00 ", 77.00 , 59.00 , 103.00 , 351.00 , 4.60 , 85.00 ,89.22%,12.99%
2/1/2018,2/28/2018,"Crawford County, WI",Wisconsin,WI,Single Family Residential," $142,250.00 "," $192,450.00 ", 8.00 , 1.00 , 6.00 , 77.00 , 9.60 , 65.00 ,96.62%,12.50%
2/1/2018,2/28/2018,"Barnstable County, MA",Massachusetts,MA,Single Family Residential," $378,750.00 "," $415,000.00 ", 209.00 , 171.00 , 421.00 ," 1,345.00 ", 6.40 , 99.00 ,95.22%,8.13%
2/1/2018,2/28/2018,"Gillespie County, TX",Texas,TX,Single Family Residential," $290,000.00 "," $799,900.00 ", 1.00 ,, 13.00 , 26.00 , 26.00 , 51.00 ,100.00%,0.00%
2/1/2018,2/28/2018,"Caledonia County, VT",Vermont,VT,Single Family Residential," $171,000.00 "," $177,500.00 ", 12.00 , 4.00 , 16.00 , 210.00 , 17.50 , 273.00 ,89.00%,0.00%
2/1/2018,2/28/2018,"Santa Fe County, NM",New Mexico,NM,Single Family Residential," $414,950.00 "," $365,000.00 ", 132.00 , 78.00 , 157.00 , 604.00 , 4.60 , 109.00 ,95.10%,0.00%
2/1/2018,2/28/2018,"Haywood County, NC",North Carolina,NC,Single Family Residential," $228,000.00 "," $237,000.00 ", 61.00 , 38.00 , 84.00 , 417.00 , 6.80 , 145.00 ,95.69%,13.11%
2/1/2018,2/28/2018,"King & Queen County, VA",Virginia,VA,Single Family Residential," $71,280.00 ",, 1.00 ,,, 24.00 , 24.00 , 118.00 ,88.00%,0.00%
2/1/2018,2/28/2018,"Victoria County, TX",Texas,TX,Single Family Residential," $181,900.00 "," $169,900.00 ", 49.00 , 38.00 , 66.00 , 216.00 , 4.40 , 89.00 ,93.38%,6.12%
2/1/2018,2/28/2018,"Cumberland County, NJ",New Jersey,NJ,Single Family Residential," $101,375.00 "," $135,000.00 ", 110.00 , 66.00 , 161.00 , 668.00 , 6.10 , 88.00 ,96.78%,23.64%
2/1/2018,2/28/2018,"Genesee County, NY",New York,NY,Single Family Residential," $115,000.00 "," $141,400.00 ", 26.00 , 15.00 , 25.00 , 99.00 , 3.80 , 84.00 ,94.75%,19.23%
2/1/2018,2/28/2018,"Chelan County, WA",Washington,WA,Single Family Residential," $346,100.00 "," $346,950.00 ", 46.00 , 50.00 , 65.00 , 145.00 , 3.20 , 53.00 ,98.59%,17.39%
2/1/2018,2/28/2018,"El Paso County, TX",Texas,TX,Single Family Residential," $149,900.00 "," $157,000.00 ", 448.00 , 280.00 , 743.00 ," 2,762.00 ", 6.20 , 110.00 ,97.48%,10.49%
2/1/2018,2/28/2018,"Calhoun County, MI",Michigan,MI,Single Family Residential," $114,500.00 "," $117,500.00 ", 97.00 , 83.00 , 110.00 , 349.00 , 3.60 , 62.00 ,95.19%,16.49%
2/1/2018,2/28/2018,"Union County, OR",Oregon,OR,Single Family Residential," $152,250.00 "," $141,200.00 ", 7.00 , 15.00 , 18.00 , 56.00 , 8.00 , 91.00 ,98.96%,14.29%
2/1/2018,2/28/2018,"Wake County, NC",North Carolina,NC,Single Family Residential," $319,250.00 "," $319,900.00 ", 882.00 , 714.00 ," 1,450.00 "," 3,620.00 ", 4.10 , 66.00 ,99.01%,27.55%
2/1/2018,2/28/2018,"Colleton County, SC",South Carolina,SC,Single Family Residential," $140,050.00 "," $199,700.00 ", 26.00 , 3.00 , 37.00 , 180.00 , 6.90 , 131.00 ,91.22%,3.85%
2/1/2018,2/28/2018,"Vernon County, WI",Wisconsin,WI,Single Family Residential," $150,500.00 "," $159,900.00 ", 17.00 , 11.00 , 24.00 , 92.00 , 5.40 , 94.00 ,97.60%,23.53%
2/1/2018,2/28/2018,"El Dorado County, CA",California,CA,Single Family Residential," $479,000.00 "," $525,000.00 ", 201.00 , 209.00 , 321.00 , 616.00 , 3.10 , 51.00 ,97.86%,20.40%
2/1/2018,2/28/2018,"Westchester County, NY",New York,NY,Single Family Residential," $614,000.00 "," $649,949.50 ", 294.00 , 246.00 , 711.00 ," 2,001.00 ", 6.80 , 69.00 ,97.61%,24.83%
2/1/2018,2/28/2018,"Gilmer County, GA",Georgia,GA,Single Family Residential," $177,950.00 "," $197,900.00 ", 60.00 , 26.00 , 50.00 , 271.00 , 4.50 , 107.00 ,93.57%,15.00%
2/1/2018,2/28/2018,"Plymouth County, MA",Massachusetts,MA,Single Family Residential," $345,000.00 "," $399,900.00 ", 247.00 , 326.00 , 443.00 , 878.00 , 3.60 , 60.00 ,98.06%,24.70%
2/1/2018,2/28/2018,"Wyandotte County, KS",Kansas,KS,Single Family Residential," $107,500.00 "," $130,000.00 ", 105.00 ,, 119.00 ,, 2.50 , 49.00 ,,
2/1/2018,2/28/2018,"Lincoln County, ID",Idaho,ID,Single Family Residential," $160,000.00 "," $210,000.00 ", 3.00 ,, 3.00 , 11.00 , 3.70 , 137.00 ,99.33%,0.00%
2/1/2018,2/28/2018,"Paulding County, OH",Ohio,OH,Single Family Residential," $51,750.00 "," $79,900.00 ", 10.00 , 6.00 , 13.00 , 40.00 , 4.00 , 90.00 ,88.52%,0.00%
2/1/2018,2/28/2018,"Morgan County, UT",Utah,UT,Single Family Residential," $404,000.00 "," $340,000.00 ", 4.00 , 7.00 , 6.00 , 26.00 , 6.50 , 10.00 ,98.65%,25.00%
2/1/2018,2/28/2018,"Wilkes County, NC",North Carolina,NC,Single Family Residential," $161,250.00 "," $130,000.00 ", 24.00 , 10.00 , 40.00 , 153.00 , 6.40 , 112.00 ,94.05%,8.33%
2/1/2018,2/28/2018,"Cache County, UT",Utah,UT,Single Family Residential," $252,942.00 "," $227,575.00 ", 63.00 , 52.00 , 85.00 , 198.00 , 3.10 , 63.00 ,99.28%,31.75%
2/1/2018,2/28/2018,"Sharp County, AR",Arkansas,AR,Single Family Residential," $53,500.00 "," $70,500.00 ", 9.00 , 2.00 , 21.00 , 116.00 , 12.90 , 144.00 ,93.29%,22.22%
2/1/2018,2/28/2018,"Multnomah County, OR",Oregon,OR,Single Family Residential," $400,000.00 "," $415,000.00 ", 607.00 , 479.00 , 616.00 , 933.00 , 1.50 , 25.00 ,99.50%,33.44%
2/1/2018,2/28/2018,"Hickman County, TN",Tennessee,TN,Single Family Residential," $142,700.00 "," $179,900.00 ", 14.00 , 11.00 , 22.00 , 68.00 , 4.90 , 87.00 ,96.81%,14.29%
2/1/2018,2/28/2018,"Quitman County, GA",Georgia,GA,Single Family Residential," $289,800.00 ",, 2.00 ,,, 1.00 , 0.50 , 215.00 ,138.78%,100.00%
2/1/2018,2/28/2018,"Chippewa County, MN",Minnesota,MN,Single Family Residential," $157,500.00 "," $91,950.00 ", 5.00 , 2.00 , 13.00 , 50.00 , 10.00 , 99.00 ,95.60%,20.00%
2/1/2018,2/28/2018,"Pendleton County, KY",Kentucky,KY,Single Family Residential," $118,250.00 "," $18,000.00 ", 8.00 , 6.00 , 8.00 , 52.00 , 6.50 , 58.00 ,96.66%,25.00%
2/1/2018,2/28/2018,"Colonial Heights, VA",Virginia,VA,Single Family Residential," $150,000.00 "," $174,450.00 ", 10.00 , 18.00 , 25.00 , 39.00 , 3.90 , 15.00 ,97.45%,30.00%
2/1/2018,2/28/2018,"Champaign County, IL",Illinois,IL,Single Family Residential," $160,000.00 "," $184,500.00 ", 90.00 , 78.00 , 152.00 , 571.00 , 6.30 , 82.00 ,96.96%,12.22%
